Electricity
Time,p_usage
01/09/2022 00:00,0.0077133739000102
01/09/2022 00:05,0.0127422259331602
01/09/2022 00:10,0.00560781835406342
01/09/2022 00:15,0.00551827531697042
01/09/2022 00:20,0.00579799783893951
01/09/2022 00:25,0.00573943750080593
01/09/2022 00:30,0.00562614943532377
01/09/2022 00:35,0.0106561638873202
01/09/2022 00:40,0.00975141237416129
01/09/2022 00:45,0.00579025511882944
01/09/2022 00:50,0.00580585093111427
01/09/2022 00:55,0.00570072955536562
01/09/2022 01:00,0.00568116552232931
01/09/2022 01:05,0.00893041706772067
01/09/2022 01:10,0.0189572974435675
01/09/2022 01:15,0.0130432595408165
01/09/2022 01:20,0.0112771738480182
01/09/2022 01:25,0.00687834592916224
01/09/2022 01:30,0.0056766967202406
01/09/2022 01:35,0.00567609785543998
01/09/2022 01:40,0.0069997282827062
01/09/2022 01:45,0.0134902510524629
01/09/2022 01:50,0.00583880251072917
01/09/2022 01:55,0.00580230599802009
01/09/2022 02:00,0.00563518911408375
01/09/2022 02:05,0.00569692136400861
01/09/2022 02:10,0.00556518877047463
01/09/2022 02:15,0.0103641478204706
01/09/2022 02:20,0.0101376709335346
01/09/2022 02:25,0.00577265722086253
01/09/2022 02:30,0.00561798044516678
01/09/2022 02:35,0.00563414217648572
01/09/2022 02:40,0.00719986472909838
01/09/2022 02:45,0.0115708016282716
01/09/2022 02:50,0.0179995061569124
01/09/2022 02:55,0.0139178294960662
01/09/2022 03:00,0.00917161537051916
01/09/2022 03:05,0.00581890614845636
01/09/2022 03:10,0.00569298342624769
01/09/2022 03:15,0.00566485357269648
01/09/2022 03:20,0.00570286581585526
01/09/2022 03:25,0.0141249794179501
01/09/2022 03:30,0.00631364951670865
01/09/2022 03:35,0.00566046457244359
01/09/2022 03:40,0.0129434106450523
01/09/2022 03:45,0.0127619874864647
01/09/2022 03:50,0.0134397946233573
01/09/2022 03:55,0.0161311980130739
01/09/2022 04:00,0.0206143438351703
01/09/2022 04:05,0.013297414388258
01/09/2022 04:10,0.0139033740333715
01/09/2022 04:15,0.0218391953005999
01/09/2022 04:20,0.122427224692312
01/09/2022 04:25,0.0263437061866967
01/09/2022 04:30,0.033355105494065
01/09/2022 04:35,0.0230704371522039
01/09/2022 04:40,0.0205028536520749
01/09/2022 04:45,0.0164188299362744
01/09/2022 04:50,0.0151917654368561
01/09/2022 04:55,0.0154103060743111
01/09/2022 05:00,0.0179737646196075
01/09/2022 05:05,0.0265094557103019
01/09/2022 05:10,0.0213236479783432
01/09/2022 05:15,0.0193472872824001
01/09/2022 05:20,0.0195272167621909
01/09/2022 05:25,0.0205435218899884
01/09/2022 05:30,0.0204715054406664
01/09/2022 05:35,0.027113066332883
01/09/2022 05:40,0.0256491071133915
01/09/2022 05:45,0.0196060072983222
01/09/2022 05:50,0.0135998015560921
01/09/2022 05:55,0.0143444030925424
01/09/2022 06:00,0.0190147762529951
01/09/2022 06:05,0.150631700333626
01/09/2022 06:10,0.19647982961227
01/09/2022 06:15,0.202172328605282
01/09/2022 06:20,0.0236895746373085
01/09/2022 06:25,0.0237031249379461
01/09/2022 06:30,0.0755469124235349
01/09/2022 06:35,0.16455934782844
01/09/2022 06:40,0.0843700694162412
