Electricity
Time,p_usage
17.09.2022 12:35,0.013583265455189276,
17.09.2022 12:40,0.013078909260958154,
17.09.2022 12:45,0.013099883086952178,
17.09.2022 12:50,0.012463388093553568,
17.09.2022 12:55,0.013765654534789876,
17.09.2022 13:00,0.012851420189339139,
17.09.2022 13:05,0.013186713173231649,
17.09.2022 13:10,0.013759544313222774,
17.09.2022 13:15,0.013425152953045211,
17.09.2022 13:20,0.012927226441479917,
17.09.2022 13:25,0.012746692062964344,
17.09.2022 13:30,0.013667149752164664,
17.09.2022 13:35,0.013032621877128633,
17.09.2022 13:40,0.0131458267523985,
17.09.2022 13:45,0.01302048499115625,
17.09.2022 13:50,0.013209926658467206,
17.09.2022 13:55,0.013310938944481581,
17.09.2022 14:00,0.013149063444582446,
17.09.2022 14:05,0.012927270877481904,
17.09.2022 14:10,0.013440870807277733,
17.09.2022 14:15,0.013352447427505744,
17.09.2022 14:20,0.011980364842146174,
17.09.2022 14:25,0.013718682701845298,
17.09.2022 14:30,0.01341818942164052,
17.09.2022 14:35,0.01279283117174206,
17.09.2022 14:40,0.013811603887506019,
17.09.2022 14:45,0.013642025161283195,
17.09.2022 14:50,0.012614083611565468,
17.09.2022 14:55,0.01270002365233849,
17.09.2022 15:00,0.01314932982430628,
17.09.2022 15:05,0.013519655333109983,
17.09.2022 15:10,0.013331157802957508,
17.09.2022 15:15,0.013082300877357664,
17.09.2022 15:20,0.01378498673028331,
17.09.2022 15:25,0.013499426020379015,
17.09.2022 15:30,0.013733868209209304,
17.09.2022 15:35,0.013725712609512074,
17.09.2022 15:40,0.01365386997241246,
17.09.2022 15:45,0.013429811015557517,
17.09.2022 15:50,0.012912963285882121,
17.09.2022 15:55,0.013615035669636653,
17.09.2022 16:00,0.01332180163374236,
17.09.2022 16:05,0.013779232823017757,
17.09.2022 16:10,0.013812118334510093,
17.09.2022 16:15,0.013632872549015976,
17.09.2022 16:20,0.01315179671522136,
17.09.2022 16:25,0.013534774071529254,
17.09.2022 16:30,0.012954213308742251,
17.09.2022 16:35,0.012947175803723841,
17.09.2022 16:40,0.012694839729090912,
17.09.2022 16:45,0.013305387966660814,
17.09.2022 16:50,0.013738368873228768,
17.09.2022 16:55,0.012446771854543584,
17.09.2022 17:00,0.01328068344067757,
17.09.2022 17:05,0.01417904540000119,
17.09.2022 17:10,0.013578079061128073,
17.09.2022 17:15,0.013309863769433954,
17.09.2022 17:20,0.013830447091443895,
17.09.2022 17:25,0.01427797476361102,
17.09.2022 17:30,0.013520124567439026,
17.09.2022 17:35,0.012414827899452623,
17.09.2022 17:40,0.01330242643899033,
17.09.2022 17:45,0.013024801495710314,
17.09.2022 17:50,0.01226685180028713,
17.09.2022 17:55,0.012844461204098349,
17.09.2022 18:00,0.013171792110547564,
17.09.2022 18:05,0.013295339387375423,
17.09.2022 18:10,0.013489258969114926,
17.09.2022 18:15,0.013701274398705844,
17.09.2022 18:20,0.013575887712970152,
17.09.2022 18:25,0.012829487595740744,
17.09.2022 18:30,0.013257849095041564,
17.09.2022 18:35,0.01397102721544817,
17.09.2022 18:40,0.013560230550621362,
17.09.2022 18:45,0.013756078412856962,
17.09.2022 18:50,0.013921596012724545,
17.09.2022 18:55,0.013294620781776956,
17.09.2022 19:00,0.01337371718126524,
17.09.2022 19:05,0.013640741562603914,
17.09.2022 19:10,0.013604152115785542,
17.09.2022 19:15,0.013188361937440132,
17.09.2022 19:20,0.013344697111374733,
17.09.2022 19:25,0.013319649750075166,
17.09.2022 19:30,0.013282934600865458,
17.09.2022 19:35,0.01367683661588556,
17.09.2022 19:40,0.01323774422732755,
17.09.2022 19:45,0.013257929530174744,
17.09.2022 19:50,0.012764216180346165,
17.09.2022 19:55,0.013830592454344367,
17.09.2022 20:00,0.012749063768223393,
17.09.2022 20:05,0.013396747773007091,
17.09.2022 20:10,0.013756450631153966,
17.09.2022 20:15,0.01343683740443788,
17.09.2022 20:20,0.013658749584570272,
17.09.2022 20:25,0.013067522498654005,
17.09.2022 20:30,0.013225327168916787,
17.09.2022 20:35,0.013354818055717895,
17.09.2022 20:40,0.01350436063268169,
17.09.2022 20:45,0.013589055575749468,
17.09.2022 20:50,0.013738824002261368,
17.09.2022 20:55,0.013463021633166209,
17.09.2022 21:00,0.012924332234830001,
17.09.2022 21:05,0.013352150775148215,
17.09.2022 21:10,0.013783503461003661,
17.09.2022 21:15,0.014224102513806652,
17.09.2022 21:20,0.013912265053906329,
17.09.2022 21:25,0.01348485639954488,
17.09.2022 21:30,0.013777243946873446,
17.09.2022 21:35,0.012646789759526853,
17.09.2022 21:40,0.012934478828859598,
17.09.2022 21:45,0.012787168793955665,
17.09.2022 21:50,0.013520615287490228,
17.09.2022 21:55,0.013105524037465267,
17.09.2022 22:00,0.012057249125357362,
17.09.2022 22:05,0.013615024914788802,
17.09.2022 22:10,0.01382118514385798,
17.09.2022 22:15,0.013696226850751751,
17.09.2022 22:20,0.0133975565404486,
17.09.2022 22:25,0.013324612767247846,
17.09.2022 22:30,0.013148641301432286,
17.09.2022 22:35,0.013232075287981062,
17.09.2022 22:40,0.013438400293480248,
17.09.2022 22:45,0.013244838999795516,
17.09.2022 22:50,0.012657590397653497,
17.09.2022 22:55,0.013692245333499465,
17.09.2022 23:00,0.009379080467429694,
17.09.2022 23:05,0.006216719072798111,
17.09.2022 23:10,0.006236408765065048,
17.09.2022 23:15,0.00636218734399136,
17.09.2022 23:20,0.006786924755177656,
17.09.2022 23:25,0.007149995313082976,
17.09.2022 23:30,0.0070039527544720585,
17.09.2022 23:35,0.00666594305250269,
17.09.2022 23:40,0.006170485992416602,
17.09.2022 23:45,0.006909538842319542,
17.09.2022 23:50,0.006870524341514908,
17.09.2022 23:55,0.007015218853158186,
18.09.2022 00:00,0.006411720471048309,
18.09.2022 00:05,0.0066417114448864365,
18.09.2022 00:10,0.006679722455944247,
18.09.2022 00:15,0.006816586831275808,
18.09.2022 00:20,0.006650331807692047,
18.09.2022 00:25,0.0065750585108513065,
18.09.2022 00:30,0.006919043334253192,
18.09.2022 00:35,0.0067540076419996715,
18.09.2022 00:40,0.006437019847450818,
18.09.2022 00:45,0.005766921474365245,
18.09.2022 00:50,0.007020493894584857,
18.09.2022 00:55,0.006707601462442358,
18.09.2022 01:00,0.006807782545556054,
18.09.2022 01:05,0.006424533648219511,
18.09.2022 01:10,0.006848908839817964,
18.09.2022 01:15,0.0064431889855549335,
18.09.2022 01:20,0.00637243047663044,
18.09.2022 01:25,0.006158690552663202,
18.09.2022 01:30,0.007052486048710285,
18.09.2022 01:35,0.006824050076356179,
18.09.2022 01:40,0.006708659666067455,
18.09.2022 01:45,0.0069689033417250365,
18.09.2022 01:50,0.006754844117449764,
18.09.2022 01:55,0.006687546881020025,
18.09.2022 02:00,0.0065463482707417,
18.09.2022 02:05,0.0067688340035009075,
18.09.2022 02:10,0.006715713489667706,
18.09.2022 02:15,0.006406672843622727,
18.09.2022 02:20,0.006209753211670747,
18.09.2022 02:25,0.005898674654143471,
18.09.2022 02:30,0.0068687571771073,
18.09.2022 02:35,0.006730249055439629,
18.09.2022 02:40,0.006248865688655717,
18.09.2022 02:45,0.00668797115271469,
18.09.2022 02:50,0.007428400884383076,
18.09.2022 02:55,0.006486673495280235,
18.09.2022 03:00,0.006814783003370506,
18.09.2022 03:05,0.006244629598293457,
18.09.2022 03:10,0.006654656130577567,
18.09.2022 03:15,0.006510062763870942,
18.09.2022 03:20,0.007175431947470889,
18.09.2022 03:25,0.007073184651997177,
18.09.2022 03:30,0.006808455440980829,
18.09.2022 03:35,0.006921824957003365,
18.09.2022 03:40,0.007409773701281395,
18.09.2022 03:45,0.006454215938662263,
18.09.2022 03:50,0.0059690545958305,
18.09.2022 03:55,0.007296297523515079,
18.09.2022 04:00,0.006314316021159415,
18.09.2022 04:05,0.007184453551203391,
18.09.2022 04:10,0.00724012159134265,
18.09.2022 04:15,0.006488068385950752,
18.09.2022 04:20,0.006875728456247116,
18.09.2022 04:25,0.006959854871295161,
18.09.2022 04:30,0.007219459401210637,
18.09.2022 04:35,0.006806209853046947,
18.09.2022 04:40,0.006775397894315033,
18.09.2022 04:45,0.006477759736961897,
18.09.2022 04:50,0.006750946560302652,
18.09.2022 04:55,0.006679153003057281,
18.09.2022 05:00,0.006933282897261206,
18.09.2022 05:05,0.006461772880726878,
18.09.2022 05:10,0.007364789874371222,
18.09.2022 05:15,0.006221548587657064,
18.09.2022 05:20,0.006644575643806151,
18.09.2022 05:25,0.006711795224987653,
18.09.2022 05:30,0.007326382425245374,
18.09.2022 05:35,0.006685253659959193,
18.09.2022 05:40,0.006346198745478456,
18.09.2022 05:45,0.006739139274020509,
18.09.2022 05:50,0.00696847536078088,
18.09.2022 05:55,0.006480578594849259,
18.09.2022 06:00,0.00909489090739116,
18.09.2022 06:05,0.0135265200561696,
18.09.2022 06:10,0.01418514820647924,
18.09.2022 06:15,0.01310729314134191,
18.09.2022 06:20,0.012921315317889637,
18.09.2022 06:25,0.013362987153763013,
18.09.2022 06:30,0.013234626322167186,
18.09.2022 06:35,0.013155697979930632,
18.09.2022 06:40,0.013578109320827371,
18.09.2022 06:45,0.013244669767793697,
18.09.2022 06:50,0.013042046041093767,
18.09.2022 06:55,0.01355272358308037,
18.09.2022 07:00,0.012874432522515135,
18.09.2022 07:05,0.013286921286710652,
18.09.2022 07:10,0.012849968377389914,
18.09.2022 07:15,0.013851802268245146,
18.09.2022 07:20,0.013331963970077389,
18.09.2022 07:25,0.01408804197077251,
18.09.2022 07:30,0.013798632846617068,
18.09.2022 07:35,0.013964669779490754,
18.09.2022 07:40,0.01339576007214219,
18.09.2022 07:45,0.013529463840809086,
18.09.2022 07:50,0.014245053515659127,
18.09.2022 07:55,0.01345909221381741,
18.09.2022 08:00,0.012576061528293062,
18.09.2022 08:05,0.013095860774116919,
18.09.2022 08:10,0.013724016383685669,
18.09.2022 08:15,0.013982883570685662,
18.09.2022 08:20,0.01319541520583774,
18.09.2022 08:25,0.013597753189570617,
18.09.2022 08:30,0.01412396649190522,
18.09.2022 08:35,0.013247508905617158,
18.09.2022 08:40,0.013721251785053571,
18.09.2022 08:45,0.013722560785256164,
18.09.2022 08:50,0.01391423988333656,
18.09.2022 08:55,0.01346654258466598,
18.09.2022 09:00,0.012854211950269107,
18.09.2022 09:05,0.013748598318853583,
18.09.2022 09:10,0.014083212635538984,
18.09.2022 09:15,0.013330214823089763,
18.09.2022 09:20,0.013263224993694813,
18.09.2022 09:25,0.013643337146365122,
18.09.2022 09:30,0.012357720642822643,
18.09.2022 09:35,0.012824060783293671,
18.09.2022 09:40,0.013630327395607586,
18.09.2022 09:45,0.01394845508807662,
18.09.2022 09:50,0.012986142504856982,
18.09.2022 09:55,0.013506195107602545,
18.09.2022 10:00,0.012711615629427252,
18.09.2022 10:05,0.013076012641734826,
18.09.2022 10:10,0.012684645362857617,
18.09.2022 10:15,0.013158844775497242,
18.09.2022 10:20,0.012644938058433515,
18.09.2022 10:25,0.01359992781311235,
18.09.2022 10:30,0.01310690028658802,
18.09.2022 10:35,0.013277963136258057,
18.09.2022 10:40,0.01340825576023956,
18.09.2022 10:45,0.013694876433939875,
18.09.2022 10:50,0.013812354575338193,
18.09.2022 10:55,0.012946151893299222,
18.09.2022 11:00,0.014061259092300995,
18.09.2022 11:05,0.014330389110031753,
18.09.2022 11:10,0.013235527120582515,
18.09.2022 11:15,0.013334995428020998,
18.09.2022 11:20,0.013772357437053675,
18.09.2022 11:25,0.013232828770510447,
18.09.2022 11:30,0.013632374575478673,
18.09.2022 11:35,0.012484345546097439,
18.09.2022 11:40,0.01336426186242084,
18.09.2022 11:45,0.01279539030839882,
18.09.2022 11:50,0.013459175906634575,
18.09.2022 11:55,0.013478825039999025,
18.09.2022 12:00,0.013738297775350105,
18.09.2022 12:05,0.013514763303826432,
18.09.2022 12:10,0.013669670484454643,
18.09.2022 12:15,0.013401127940504434,
18.09.2022 12:20,0.013471666223174077,
18.09.2022 12:25,0.012895666834595915,
18.09.2022 12:30,0.013899759284968241,
18.09.2022 12:35,0.012178117362456945,
18.09.2022 12:40,0.013530540276248794,
18.09.2022 12:45,0.014096151008520907,
18.09.2022 12:50,0.013826240945505126,
18.09.2022 12:55,0.013047170772715203,
18.09.2022 13:00,0.013449575205829147,
18.09.2022 13:05,0.013039232987914061,
18.09.2022 13:10,0.01387366834655939,
18.09.2022 13:15,0.013125766273101035,
18.09.2022 13:20,0.013126144967086962,
18.09.2022 13:25,0.01335723646889246,
18.09.2022 13:30,0.013617196856757727,
18.09.2022 13:35,0.013408339397903958,
18.09.2022 13:40,0.013463412666517984,
18.09.2022 13:45,0.012419132245962129,
18.09.2022 13:50,0.014106895925773846,
18.09.2022 13:55,0.013577278232465094,
18.09.2022 14:00,0.013488399693773976,
18.09.2022 14:05,0.01369656582233813,
18.09.2022 14:10,0.013758743642098933,
18.09.2022 14:15,0.013378600544232193,
18.09.2022 14:20,0.012956622556603981,
18.09.2022 14:25,0.013049383864379432,
18.09.2022 14:30,0.01304646841253334,
18.09.2022 14:35,0.012834410998743257,
18.09.2022 14:40,0.013264098786932367,
18.09.2022 14:45,0.01429818481424018,
18.09.2022 14:50,0.013440225107914629,
18.09.2022 14:55,0.013419397404143687,
18.09.2022 15:00,0.013027740612619075,
18.09.2022 15:05,0.013669322696029327,
18.09.2022 15:10,0.01338310557059954,
18.09.2022 15:15,0.012963508910477171,
18.09.2022 15:20,0.013764627616616103,
18.09.2022 15:25,0.012683504567208239,
18.09.2022 15:30,0.013498282360168114,
18.09.2022 15:35,0.013697472182716337,
18.09.2022 15:40,0.013739416550314071,
18.09.2022 15:45,0.013357190877682232,
18.09.2022 15:50,0.012581522346114456,
18.09.2022 15:55,0.013291708141934158,
18.09.2022 16:00,0.012463003279096448,
18.09.2022 16:05,0.013600403102508533,
18.09.2022 16:10,0.013941842427467932,
18.09.2022 16:15,0.013522189669135857,
18.09.2022 16:20,0.013237415857954467,
18.09.2022 16:25,0.013957015976641948,
18.09.2022 16:30,0.013184578042113513,
18.09.2022 16:35,0.013261390350650548,
18.09.2022 16:40,0.012689337207900987,
18.09.2022 16:45,0.012997108519233002,
18.09.2022 16:50,0.012549616074002503,
18.09.2022 16:55,0.013675793302631589,
18.09.2022 17:00,0.013033874863642022,
18.09.2022 17:05,0.013639442385700593,
18.09.2022 17:10,0.013208687936543355,
18.09.2022 17:15,0.01307924598239229,
18.09.2022 17:20,0.012887189320794976,
18.09.2022 17:25,0.013355315003327846,
18.09.2022 17:30,0.013618828259926084,
18.09.2022 17:35,0.012753675165752841,
18.09.2022 17:40,0.013370278609550881,
18.09.2022 17:45,0.012812904277618376,
18.09.2022 17:50,0.013958282858909385,
18.09.2022 17:55,0.013269931304124565,
18.09.2022 18:00,0.013245919409005855,
18.09.2022 18:05,0.013856296592351259,
18.09.2022 18:10,0.01331793348375784,
18.09.2022 18:15,0.013912986775574747,
18.09.2022 18:20,0.013207487800609537,
18.09.2022 18:25,0.013016521603127957,
18.09.2022 18:30,0.01389401543364536,
18.09.2022 18:35,0.013753736714460918,
18.09.2022 18:40,0.013082933097154642,
18.09.2022 18:45,0.012487442879072063,
18.09.2022 18:50,0.013818113324406966,
18.09.2022 18:55,0.013341174513718433,
18.09.2022 19:00,0.013207128542889785,
18.09.2022 19:05,0.01367900218110247,
18.09.2022 19:10,0.013690282978899002,
18.09.2022 19:15,0.011968625328069278,
18.09.2022 19:20,0.013566497818859985,
18.09.2022 19:25,0.013425945835856632,
18.09.2022 19:30,0.013841095330933272,
18.09.2022 19:35,0.012971725795949664,
18.09.2022 19:40,0.013022590814288165,
18.09.2022 19:45,0.0132638627860707,
18.09.2022 19:50,0.013245972436015968,
18.09.2022 19:55,0.01348091978632911,
18.09.2022 20:00,0.013833044063630926,
18.09.2022 20:05,0.01353710497084402,
18.09.2022 20:10,0.01253043155805222,
18.09.2022 20:15,0.013573803349366122,
18.09.2022 20:20,0.013474382377133637,
18.09.2022 20:25,0.01367949982544565,
18.09.2022 20:30,0.012990145289011167,
18.09.2022 20:35,0.013563000320310029,
18.09.2022 20:40,0.01329470464092615,
18.09.2022 20:45,0.013451534314074025,
18.09.2022 20:50,0.012555162141057173,
18.09.2022 20:55,0.013778017125425248,
18.09.2022 21:00,0.013325080014528512,
18.09.2022 21:05,0.013405803006588621,
18.09.2022 21:10,0.013453721814446802,
18.09.2022 21:15,0.01377361536680225,
18.09.2022 21:20,0.012578686913828765,
18.09.2022 21:25,0.01304584511948787,
18.09.2022 21:30,0.013800207976022567,
18.09.2022 21:35,0.013124340126617026,
18.09.2022 21:40,0.013417576372834646,
18.09.2022 21:45,0.01279393368750916,
18.09.2022 21:50,0.013472060609861359,
18.09.2022 21:55,0.01299679658707911,
18.09.2022 22:00,0.01236964753007257,
18.09.2022 22:05,0.013438839215186058,
18.09.2022 22:10,0.013835065652098223,
18.09.2022 22:15,0.013078318502283895,
18.09.2022 22:20,0.013138666928814297,
18.09.2022 22:25,0.01373775447924972,
18.09.2022 22:30,0.013218807373943216,
18.09.2022 22:35,0.013223233284747423,
18.09.2022 22:40,0.013036001101757068,
18.09.2022 22:45,0.012722665456482513,
18.09.2022 22:50,0.013355093791139777,
18.09.2022 22:55,0.012843684204632812,
18.09.2022 23:00,0.010977691994797766,
18.09.2022 23:05,0.006689045312789253,
18.09.2022 23:10,0.006082001623498826,
18.09.2022 23:15,0.006542302703259351,
18.09.2022 23:20,0.005963524387202759,
18.09.2022 23:25,0.0069085109402092825,
18.09.2022 23:30,0.006368401238763635,
18.09.2022 23:35,0.00659772716943553,
18.09.2022 23:40,0.006649953614567502,
18.09.2022 23:45,0.006891579593093461,
18.09.2022 23:50,0.006498003056931863,
18.09.2022 23:55,0.005897351724817565,
19.09.2022 00:00,0.006538646362953438,
19.09.2022 00:05,0.006135104845678483,
19.09.2022 00:10,0.006765680566673477,
19.09.2022 00:15,0.006819061277433873,
19.09.2022 00:20,0.006432871202512482,
19.09.2022 00:25,0.007055062778790811,
19.09.2022 00:30,0.006607678423027626,
19.09.2022 00:35,0.006223992840521901,
19.09.2022 00:40,0.006617876474022453,
19.09.2022 00:45,0.00669723837450926,
19.09.2022 00:50,0.006553613035640376,
19.09.2022 00:55,0.007262688351106665,
19.09.2022 01:00,0.0063237916409911435,
19.09.2022 01:05,0.006792104285322205,
19.09.2022 01:10,0.0066097902800279495,
19.09.2022 01:15,0.006526262836545464,
19.09.2022 01:20,0.006892004474218262,
19.09.2022 01:25,0.006623446404109241,
19.09.2022 01:30,0.006232106541060377,
19.09.2022 01:35,0.007115499625761762,
19.09.2022 01:40,0.006831062157483045,
19.09.2022 01:45,0.006117332888695479,
19.09.2022 01:50,0.0064224674916771515,
19.09.2022 01:55,0.0064443597149837035,
19.09.2022 02:00,0.006212699428215146,
19.09.2022 02:05,0.00668436040198629,
19.09.2022 02:10,0.006635173124628721,
19.09.2022 02:15,0.006863581161723939,
19.09.2022 02:20,0.007014067421296874,
19.09.2022 02:25,0.007059785002137351,
19.09.2022 02:30,0.006903630810413885,
19.09.2022 02:35,0.0066491766050907975,
19.09.2022 02:40,0.006619990842218436,
19.09.2022 02:45,0.007223554440150718,
19.09.2022 02:50,0.006176807049740095,
19.09.2022 02:55,0.0067132524478315594,
19.09.2022 03:00,0.00689296063560963,
19.09.2022 03:05,0.0067048225664040895,
19.09.2022 03:10,0.006317262290414198,
19.09.2022 03:15,0.005834272928348489,
19.09.2022 03:20,0.006660114796873539,
19.09.2022 03:25,0.007008690686378752,
19.09.2022 03:30,0.0065417751107477015,
19.09.2022 03:35,0.006296573560745023,
19.09.2022 03:40,0.007111770271089073,
19.09.2022 03:45,0.006718030943884722,
19.09.2022 03:50,0.006893527485686622,
19.09.2022 03:55,0.006585621269303016,
19.09.2022 04:00,0.006354426683162942,
19.09.2022 04:05,0.006477092301787795,
19.09.2022 04:10,0.006537561654675808,
19.09.2022 04:15,0.007042531518373847,
19.09.2022 04:20,0.006963101152300404,
19.09.2022 04:25,0.006758781330501903,
19.09.2022 04:30,0.007059608843346054,
19.09.2022 04:35,0.006285335999224094,
19.09.2022 04:40,0.006989227397222788,
19.09.2022 04:45,0.006929084287602011,
19.09.2022 04:50,0.006691973540476087,
19.09.2022 04:55,0.006970857509220141,
19.09.2022 05:00,0.006612980141946993,
19.09.2022 05:05,0.006881929668370117,
19.09.2022 05:10,0.006324986419341375,
19.09.2022 05:15,0.006448679345469344,
19.09.2022 05:20,0.006426104261120415,
19.09.2022 05:25,0.006384896016570405,
19.09.2022 05:30,0.006348913572230415,
19.09.2022 05:35,0.006910254667895382,
19.09.2022 05:40,0.006726971126432084,
19.09.2022 05:45,0.006864388266062786,
19.09.2022 05:50,0.008091233883916634,
19.09.2022 05:55,0.012725811432131272,
19.09.2022 06:00,0.013711881076555986,
19.09.2022 06:05,0.013696666313050866,
19.09.2022 06:10,0.012804229800974518,
19.09.2022 06:15,0.013716007158102228,
19.09.2022 06:20,0.013003073663167017,
19.09.2022 06:25,0.013495927167982813,
19.09.2022 06:30,0.013497005566788196,
19.09.2022 06:35,0.013461899049536086,
19.09.2022 06:40,0.013094058461192201,
19.09.2022 06:45,0.013310942326832099,
19.09.2022 06:50,0.013168259228484977,
19.09.2022 06:55,0.013325522007560018,
19.09.2022 07:00,0.013416644969905875,
19.09.2022 07:05,0.013515299127688712,
19.09.2022 07:10,0.013551687127906244,
